"customer_id","age","gender","item_purchased","category","purchase_amount","purchase_date","location","size","color","season","review_rating","subscription_status","shipping_type","discount_applied","promo_code_used","previous_purchases","payment_method","frequency_of_purchases","age_group","purchase_frequency_days"
"12286","34","Male","Laptop","Electronics","92130","2024-02-09 07:34:45","Delhi","Unknown","Green","Spring","4.5","Yes","Express","No","No","12","Credit Card","Monthly","Adult","30"
"12287","22","Female","Smartphone","Electronics","62748","2025-07-08 21:46:44","Pune","Unknown","Red","Summer","4","No","Express","No","No","7","Debit Card","Weekly","Young Adult","7"
"12288","57","Male","Backpack","Accessories","20003","2024-06-25 23:40:33","Chennai","Unknown","Red","Winter","3.8","No","Express","No","No","7","Credit Card","Bi-Weekly","Middle-aged","14"
"12289","64","Female","Headphones","Electronics","72293","2024-07-02 13:49:54","Bengaluru","Unknown","Brown","Winter","4.6","No","Standard","Yes","Yes","7","Credit Card","Monthly","Senior","30"
"12290","56","Male","Sneakers","Footwear","5810","2024-02-19 14:20:17","Kolkata","Unknown","White","Summer","4.5","No","Standard","No","No","8","Debit Card","Bi-Weekly","Middle-aged","14"
"12291","49","Female","Backpack","Accessories","10873","2025-12-25 20:04:49","Kolkata","Unknown","Green","Spring","3.2","No","Next Day Air","No","Yes","13","Apple Pay","Weekly","Middle-aged","7"
"12292","48","Female","Headphones","Electronics","26394","2025-02-20 17:15:39","Pune","Unknown","Red","Winter","3.6","Yes","Standard","No","No","14","Credit Card","Bi-Weekly","Middle-aged","14"
"12293","47","Male","Sneakers","Footwear","10375","2024-11-30 19:46:03","Bengaluru","Unknown","Blue","Winter","4.2","No","Express","No","No Promo","13","Credit Card","Bi-Weekly","Middle-aged","14"
"12294","35","Female","Headphones","Electronics","86818","2024-09-18 09:15:37","Hyderabad","Unknown","Brown","Fall","3.9","Yes","Standard","No","No","11","Credit Card","Monthly","Adult","30"
"12295","55","Male","Laptop","Electronics","43077","2024-03-31 14:36:43","Bengaluru","Unknown","Black","Summer","3.6","No","Standard","No","Yes","12","Credit Card","Weekly","Middle-aged","7"
"12296","20","Female","Backpack","Accessories","15687","2025-07-28 16:25:24","Hyderabad","Unknown","Green","Spring","3.7","Yes","Standard","Yes","No","11","Credit Card","Weekly","Young Adult","7"
"12297","66","Male","Jeans","Clothing","2407","2025-01-23 18:25:43","Chennai","L","Gray","Summer","4.8","Yes","Express","No","No","7","PayPal","Quarterly","Senior","90"
"12298","67","Female","T-Shirt","Clothing","2988","2024-03-09 13:01:30","Chennai","S","Blue","Winter","4.8","No","Standard","No","No","14","Credit Card","Monthly","Senior","30"
"12299","25","Male","Watch","Accessories","19837","2024-08-26 22:56:29","Chennai","Unknown","White","Summer","4.7","Yes","Standard","Yes","Yes","8","Debit Card","Bi-Weekly","Young Adult","14"
"12300","47","Female","Sneakers","Footwear","9628","2025-11-02 18:25:25","Hyderabad","Unknown","White","Fall","3.7","Yes","Standard","No","Yes","7","Credit Card","Annually","Middle-aged","365"
"12301","37","Male","Watch","Accessories","24568","2025-04-19 20:43:50","Kolkata","Unknown","Red","Spring","3.5","No","Express","No","No","13","Credit Card","Bi-Weekly","Adult","14"
"12302","33","Male","Jacket","Clothing","6723","2024-10-30 13:28:23","Kolkata","L","Red","Fall","2.6","No","Express","No","Yes","10","Credit Card","Monthly","Adult","30"
"12303","37","Female","Jacket","Clothing","12201","2024-07-11 02:48:48","Mumbai","M","White","Winter","3.7","No","Standard","No","No","4","Credit Card","Bi-Weekly","Adult","14"
"12304","39","Male","Headphones","Electronics","110390","2025-05-18 09:41:27","Jaipur","Unknown","Blue","Summer","3.5","Yes","Next Day Air","No","No","8","PayPal","Monthly","Adult","30"
"12305","27","Female","Watch","Accessories","11205","2024-08-14 06:51:25","Pune","Unknown","Gray","Spring","3.3","No","Next Day Air","Yes","No Promo","12","Apple Pay","Monthly","Young Adult","30"
"12306","39","Female","Laptop","Electronics","85075","2025-12-15 06:06:59","Mumbai","Unknown","White","Fall","3.3","Yes","Standard","Yes","No","7","Debit Card","Monthly","Adult","30"
"12307","55","Female","T-Shirt","Clothing","1826","2025-03-31 07:58:38","Chennai","S","Green","Fall","3.5","No","Next Day Air","No","Yes","9","Google Pay","Monthly","Middle-aged","30"
"12308","54","Female","Watch","Accessories","15438","2024-04-11 16:24:07","Jaipur","Unknown","Brown","Fall","3.6","No","Standard","Yes","No","9","Google Pay","Quarterly","Middle-aged","90"
"12309","38","Female","Backpack","Accessories","5063","2025-11-13 16:19:04","Mumbai","Unknown","Black","Winter","5","Yes","Standard","No","No","6","Google Pay","Weekly","Adult","7"
"12310","25","Male","Jeans","Clothing","2241","2025-03-29 05:25:46","Hyderabad","XL","Black","Fall","3","Yes","Standard","Yes","No Promo","11","Debit Card","Bi-Weekly","Young Adult","14"
"12311","20","Female","Smartphone","Electronics","87565","2024-03-12 03:17:19","Hyderabad","Unknown","Red","Summer","3","No","Express","Yes","No","9","PayPal","Quarterly","Young Adult","90"
"12312","45","Female","Backpack","Accessories","18592","2025-07-10 18:41:46","Chennai","Unknown","Black","Fall","4.3","Yes","Standard","Yes","No","13","Cash","Quarterly","Middle-aged","90"
"12313","68","Male","Laptop","Electronics","72210","2025-12-22 05:34:45","Chennai","Unknown","Blue","Fall","3.5","Yes","Standard","No","Yes","11","Credit Card","Quarterly","Senior","90"
"12314","43","Female","Jacket","Clothing","5146","2025-04-24 14:20:29","Chennai","M","White","Summer","3.3","No","Standard","No","No","5","Credit Card","Monthly","Adult","30"
"12315","60","Male","Backpack","Accessories","9130","2024-12-22 08:17:38","Kolkata","Unknown","White","Summer","4","Yes","Standard","No","Yes","11","Credit Card","Monthly","Senior","30"
"12316","22","Female","Watch","Accessories","1245","2025-02-21 10:14:20","Chennai","Unknown","Blue","Winter","4.9","Yes","Next Day Air","Yes","No","16","Credit Card","Monthly","Young Adult","30"
"12317","48","Female","T-Shirt","Clothing","9794","2024-08-30 23:36:52","Hyderabad","XL","Blue","Summer","5","No","Express","Yes","Yes","8","Debit Card","Bi-Weekly","Middle-aged","14"
"12318","37","Male","Sneakers","Footwear","10292","2024-11-09 01:39:20","Hyderabad","Unknown","Gray","Fall","3.6","No","Express","No","No","9","Credit Card","Bi-Weekly","Adult","14"
"12319","65","Female","Backpack","Accessories","14691","2024-12-05 16:02:14","Mumbai","Unknown","Brown","Winter","4.2","Yes","Next Day Air","No","No","8","Debit Card","Quarterly","Senior","90"
"12320","25","Female","Jeans","Clothing","3237","2024-10-01 22:07:32","Hyderabad","S","Brown","Fall","4.2","No","Standard","Yes","No","11","Debit Card","Weekly","Young Adult","7"
"12321","39","Male","Jeans","Clothing","9130","2025-10-29 20:10:02","Chennai","S","White","Fall","4","No","Standard","No","No","8","Credit Card","Bi-Weekly","Adult","14"
"12322","57","Female","Jeans","Clothing","12035","2024-02-07 23:26:39","Hyderabad","XL","Blue","Winter","3","No","Next Day Air","No","Yes","13","Credit Card","Monthly","Middle-aged","30"
"12323","43","Female","Smartphone","Electronics","46480","2025-03-24 19:36:42","Delhi","Unknown","White","Spring","4.4","No","Express","No","Yes","6","Credit Card","Bi-Weekly","Adult","14"
"12324","69","Female","Backpack","Accessories","5063","2025-07-26 22:06:30","Delhi","Unknown","Blue","Spring","3.1","No","Next Day Air","Yes","No","7","Credit Card","Monthly","Senior","30"
"12325","31","Male","Laptop","Electronics","27224","2024-07-16 08:56:17","Kolkata","Unknown","Black","Fall","4.8","No","Standard","Yes","Yes","10","Credit Card","Weekly","Young Adult","7"
"12326","68","Male","Laptop","Electronics","42081","2025-03-05 04:55:05","Hyderabad","Unknown","Green","Spring","3.2","No","Next Day Air","No","No","6","Google Pay","Quarterly","Senior","90"
"12327","30","Female","Jacket","Clothing","11371","2025-01-25 21:14:31","Delhi","L","Green","Fall","4.8","No","Standard","No","No","7","Debit Card","Monthly","Young Adult","30"
"12328","28","Male","Laptop","Electronics","86320","2025-10-11 07:49:37","Delhi","Unknown","White","Fall","3.5","Yes","Next Day Air","No","Yes","11","Debit Card","Monthly","Young Adult","30"
"12329","44","Male","Watch","Accessories","9545","2025-07-24 11:35:20","Jaipur","Unknown","Black","Winter","2.6","No","Next Day Air","No","No","11","Cash","Monthly","Middle-aged","30"
"12330","30","Male","Laptop","Electronics","37682","2025-07-20 18:59:23","Kolkata","Unknown","Red","Fall","3.4","Yes","Express","No","No","11","PayPal","Quarterly","Young Adult","90"
"12331","36","Female","Backpack","Accessories","12118","2025-04-27 19:57:21","Jaipur","Unknown","Gray","Fall","4.9","No","Express","Yes","No","15","Credit Card","Weekly","Adult","7"
"12332","31","Female","Boots","Footwear","3403","2025-09-10 21:03:07","Pune","Unknown","Gray","Spring","3.7","Yes","Standard","Yes","No","8","Debit Card","Monthly","Young Adult","30"
"12333","31","Male","Headphones","Electronics","54116","2024-07-26 00:24:54","Mumbai","Unknown","Black","Spring","3.5","No","Express","Yes","Yes","10","Apple Pay","Quarterly","Young Adult","90"
"12334","24","Male","Backpack","Accessories","7304","2025-07-26 06:49:59","Jaipur","Unknown","Red","Winter","3.9","Yes","Next Day Air","No","No","7","Apple Pay","Quarterly","Young Adult","90"
"12335","32","Male","Smartphone","Electronics","50298","2025-11-15 06:11:23","Mumbai","Unknown","Red","Winter","3.1","No","Standard","No","Yes","10","Credit Card","Bi-Weekly","Adult","14"
"12336","47","Female","Sneakers","Footwear","12201","2024-12-12 09:47:56","Bengaluru","Unknown","Blue","Winter","3.6","Yes","Standard","No","No","10","Credit Card","Quarterly","Middle-aged","90"
"12337","34","Female","Watch","Accessories","6723","2025-09-24 04:11:17","Jaipur","Unknown","Blue","Winter","4.4","No","Express","Yes","No","14","Credit Card","Monthly","Adult","30"
"12338","35","Female","Laptop","Electronics","100762","2025-07-08 14:27:35","Pune","Unknown","Green","Summer","4.7","Yes","Next Day Air","No","Yes","13","Credit Card","Quarterly","Adult","90"
"12339","49","Female","Watch","Accessories","12533","2024-06-02 10:51:30","Hyderabad","Unknown","Green","Summer","4.4","No","Express","Yes","Yes","10","Debit Card","Monthly","Middle-aged","30"
"12340","36","Male","Smartphone","Electronics","30461","2025-09-29 00:19:52","Delhi","Unknown","Gray","Fall","3","No","Express","No","No","8","Google Pay","Quarterly","Adult","90"
"12341","43","Male","T-Shirt","Clothing","4067","2025-06-21 10:00:52","Kolkata","M","Black","Spring","3.2","Yes","Express","Yes","No","12","Credit Card","Monthly","Adult","30"
"12342","34","Male","Sneakers","Footwear","12118","2025-11-14 17:39:40","Pune","Unknown","Brown","Fall","4","No","Next Day Air","Yes","No","10","PayPal","Weekly","Adult","7"
"12343","67","Female","Laptop","Electronics","95865","2025-11-29 14:59:04","Bengaluru","Unknown","Black","Winter","4.3","No","Standard","No","No","5","Apple Pay","Quarterly","Senior","90"
"12344","45","Male","Headphones","Electronics","99434","2024-04-24 09:46:46","Hyderabad","Unknown","Gray","Spring","3.5","No","Standard","No","No","11","Cash","Monthly","Middle-aged","30"
"12345","58","Male","Boots","Footwear","13944","2024-10-03 01:43:31","Bengaluru","Unknown","White","Summer","4","Yes","Next Day Air","Yes","No","11","Apple Pay","Monthly","Senior","30"
"12346","38","Female","Sneakers","Footwear","4482","2025-09-02 02:50:39","Bengaluru","Unknown","Brown","Summer","3.2","No","Standard","No","No","5","Credit Card","Monthly","Adult","30"
"12347","54","Female","Headphones","Electronics","62001","2025-11-20 23:17:10","Mumbai","Unknown","Red","Winter","4.8","No","Express","No","No","11","Credit Card","Bi-Weekly","Middle-aged","14"
"12348","60","Female","Boots","Footwear","9379","2025-07-13 22:43:46","Chennai","Unknown","Red","Summer","3.4","Yes","Free Shipping","No","No","12","Credit Card","Weekly","Senior","7"
"12349","48","Female","Laptop","Electronics","43492","2024-10-24 01:32:08","Mumbai","Unknown","Red","Spring","4","No","Free Shipping","Yes","No","9","Debit Card","Annually","Middle-aged","365"
"12350","24","Male","Jacket","Clothing","8300","2025-02-03 07:09:02","Bengaluru","S","White","Fall","4.9","No","Standard","Yes","No","9","Credit Card","Bi-Weekly","Young Adult","14"
"12351","45","Female","Watch","Accessories","3652","2025-08-15 16:54:24","Chennai","Unknown","Green","Spring","3","Yes","Next Day Air","Yes","No","8","Credit Card","Monthly","Middle-aged","30"
"12352","58","Male","Laptop","Electronics","74617","2024-08-31 09:19:41","Jaipur","Unknown","Blue","Spring","3.3","Yes","Standard","No","No","21","Credit Card","Weekly","Senior","7"
"12353","57","Female","Watch","Accessories","1992","2025-08-07 20:35:54","Bengaluru","Unknown","Green","Winter","3.7","No","Standard","No","No","9","Apple Pay","Bi-Weekly","Middle-aged","14"
"12354","29","Female","T-Shirt","Clothing","9877","2024-07-06 01:10:59","Chennai","M","White","Summer","2.5","No","Express","Yes","No","9","Credit Card","Monthly","Young Adult","30"
"12355","23","Female","Laptop","Electronics","56606","2025-03-24 06:06:38","Bengaluru","Unknown","Black","Summer","5","No","Standard","No","No","10","Credit Card","Bi-Weekly","Young Adult","14"
"12356","18","Female","Headphones","Electronics","79182","2024-03-05 19:59:38","Jaipur","Unknown","Brown","Summer","4","Yes","Standard","Yes","Yes","12","Debit Card","Weekly","Young Adult","7"
"12357","62","Female","Laptop","Electronics","43492","2025-05-05 23:18:45","Chennai","Unknown","Red","Spring","4","No","Express","No","No","8","Apple Pay","Quarterly","Senior","90"
"12358","27","Female","Backpack","Accessories","12035","2024-12-17 00:07:28","Chennai","Unknown","Green","Fall","3.3","Yes","Standard","Yes","Yes","16","Google Pay","Annually","Young Adult","365"
"12359","29","Male","Jeans","Clothing","10956","2025-10-16 05:28:07","Kolkata","M","Blue","Winter","3.4","No","Next Day Air","Yes","Yes","15","Debit Card","Annually","Young Adult","365"
"12360","36","Female","Laptop","Electronics","60175","2024-10-08 00:39:50","Jaipur","Unknown","Red","Spring","2.8","Yes","Standard","No","No","7","Google Pay","Quarterly","Adult","90"
"12361","21","Male","Smartphone","Electronics","65902","2024-02-07 15:19:12","Kolkata","Unknown","Brown","Summer","4.6","No","Next Day Air","No","No","11","Credit Card","Monthly","Young Adult","30"
"12362","25","Female","Boots","Footwear","15106","2024-04-05 10:03:47","Chennai","Unknown","Red","Fall","4","No","Express","No","No","7","Google Pay","Weekly","Young Adult","7"
"12363","24","Male","Smartphone","Electronics","90636","2024-10-14 11:40:13","Hyderabad","Unknown","White","Winter","4.2","No","Standard","No","Yes","14","Apple Pay","Quarterly","Young Adult","90"
"12364","26","Female","Sneakers","Footwear","8134","2025-11-08 10:08:09","Chennai","Unknown","Brown","Summer","3.8","No","Standard","Yes","No","8","Google Pay","Quarterly","Young Adult","90"
"12365","33","Male","T-Shirt","Clothing","3984","2025-12-10 00:55:26","Pune","XL","White","Summer","4.3","No","Standard","Yes","No","6","Credit Card","Quarterly","Adult","90"
"12366","41","Female","Sneakers","Footwear","6889","2024-04-10 01:32:23","Delhi","Unknown","Gray","Spring","4.7","Yes","Next Day Air","Yes","No","11","Debit Card","Weekly","Adult","7"
"12367","63","Female","Jeans","Clothing","8383","2025-10-29 15:51:15","Hyderabad","S","Brown","Summer","4.5","No","Standard","No","Yes","8","Apple Pay","Annually","Senior","365"
"12368","44","Female","Watch","Accessories","3486","2024-02-20 20:35:47","Pune","Unknown","Red","Fall","5","No","Next Day Air","No","No","10","Credit Card","Monthly","Middle-aged","30"
"12369","28","Female","Jeans","Clothing","1826","2024-08-05 18:53:46","Kolkata","S","Red","Spring","4.2","No","Free Shipping","Yes","No","10","Credit Card","Annually","Young Adult","365"
"12370","28","Female","T-Shirt","Clothing","7221","2024-09-28 16:59:06","Delhi","XL","Brown","Summer","3.2","No","Express","Yes","No Promo","14","Credit Card","Annually","Young Adult","365"
"12371","45","Male","Smartphone","Electronics","78186","2024-08-03 17:05:47","Jaipur","Unknown","Gray","Winter","4.2","No","Standard","No","Yes","7","Credit Card","Quarterly","Middle-aged","90"
"12372","47","Female","Laptop","Electronics","31706","2025-05-29 18:01:18","Chennai","Unknown","Green","Winter","3.3","Yes","Standard","No","No","9","PayPal","Monthly","Middle-aged","30"
"12373","69","Female","Sneakers","Footwear","15521","2025-06-21 23:27:32","Chennai","Unknown","Red","Winter","4.2","No","Next Day Air","No","No","4","Debit Card","Annually","Senior","365"
"12374","41","Female","Sneakers","Footwear","4731","2024-05-07 17:32:22","Chennai","Unknown","Gray","Fall","3.2","Yes","Next Day Air","No","Yes","12","Debit Card","Weekly","Adult","7"
"12375","58","Male","Watch","Accessories","7221","2025-01-06 12:57:00","Chennai","Unknown","Gray","Fall","3.5","No","Standard","Yes","No","12","Debit Card","Weekly","Senior","7"
